CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14645,157,3,876.89,0,Loyal
14646,2,152,528602.52,3,Champions
14647,201,2,519.97,1,Lost
14648,416,15,4546.86,0,Loyal
14649,5,9,3775.31,3,Champions
14650,589,1,62.5,1,Lost
14651,67,9,2034.1200000000001,0,Loyal
14652,77,1,114.18,1,Lost
14653,1,12,3614.54,3,Champions
14654,738,1,246.86,1,Lost
14655,8,7,3878.51,3,Champions
14656,169,5,814.65,0,Loyal
14657,18,6,1460.87,2,At Risk
14658,5,2,247.15,2,At Risk
14659,9,9,2529.93,3,Champions
14660,87,2,285.74,1,Lost
14661,27,1,107.95,2,At Risk
14662,29,7,1416.33,2,At Risk
14663,430,2,490.6,1,Lost
14664,20,2,637.89,2,At Risk
14665,61,7,2749.65,0,Loyal
14666,24,1,195.25,2,At Risk
14667,11,54,21927.14,3,Champions
14668,445,1,111.63,1,Lost
14669,242,7,3243.93,0,Loyal
14670,280,3,602.0,0,Loyal
14671,549,2,1127.45,0,Loyal
14672,235,4,1113.14,0,Loyal
14673,3,7,3410.81,3,Champions
14674,509,1,173.66,1,Lost
14675,16,2,1066.9,2,At Risk
14676,31,12,8356.79,3,Champions
14677,593,1,184.91,1,Lost
14678,579,1,403.39,1,Lost
14679,382,3,1289.44,0,Loyal
14680,25,58,57412.77,3,Champions
14681,71,6,875.1500000000001,0,Loyal
14682,188,6,1514.81,0,Loyal
14683,588,1,146.56,1,Lost
14684,26,6,1468.55,2,At Risk
14685,576,8,4619.79,0,Loyal
14686,414,5,885.83,0,Loyal
14687,107,3,1402.06,0,Loyal
14688,8,28,7713.57,3,Champions
14689,209,1,112.80000000000001,1,Lost
14690,44,4,794.33,2,At Risk
14691,31,5,2114.33,2,At Risk
14692,137,12,1745.09,0,Loyal
14693,265,7,1165.3600000000001,0,Loyal
14694,617,1,244.31,1,Lost
14695,519,3,1620.07,0,Loyal
14696,4,8,2767.9,3,Champions
14697,218,2,188.61,1,Lost
14698,2,5,1250.76,2,At Risk
14699,214,4,702.6,0,Loyal
14700,32,5,3116.26,0,Loyal
14701,11,15,4562.09,3,Champions
14702,1,29,6754.22,3,Champions
14703,15,1,318.17,2,At Risk
14704,11,11,1813.57,3,Champions
14705,199,1,179.0,1,Lost
14706,619,1,390.69,1,Lost
14707,436,2,139.2,1,Lost
14708,3,5,2212.28,2,At Risk
14709,15,25,8886.33,3,Champions
14710,14,13,1922.59,3,Champions
14711,10,11,2868.8,3,Champions
14712,29,4,1328.0700000000002,2,At Risk
14713,9,21,5418.87,3,Champions
14714,24,4,906.24,2,At Risk
14715,25,8,1840.45,3,Champions
14716,43,3,565.45,2,At Risk
14717,733,1,81.3,1,Lost
14718,410,1,226.42,1,Lost
14719,2,5,1602.13,2,At Risk
14720,6,3,663.81,2,At Risk
14721,379,1,115.77,1,Lost
14722,147,3,513.37,0,Loyal
14723,10,11,2093.06,3,Champions
14724,590,1,345.25,1,Lost
14725,25,4,1315.24,2,At Risk
14726,655,1,124.75,1,Lost
14727,274,3,467.93,1,Lost
14728,413,1,190.58,1,Lost
14729,374,3,907.38,0,Loyal
14730,1,8,2005.06,3,Champions
14731,47,3,380.02,2,At Risk
14732,8,19,5517.07,3,Champions
14733,16,15,16184.97,3,Champions
14734,426,4,1056.42,0,Loyal
14735,4,56,12240.16,3,Champions
14736,485,2,401.08,1,Lost
14737,4,4,3554.17,2,At Risk
14738,43,9,1821.9,0,Loyal
14739,4,25,12287.5,3,Champions
14740,197,11,4161.06,0,Loyal
14741,12,7,1897.5900000000001,3,Champions
14742,435,1,579.85,1,Lost
14743,593,1,50.480000000000004,1,Lost
14744,16,14,3885.08,3,Champions
14745,113,12,2571.81,0,Loyal
14746,406,4,593.5,0,Loyal
14747,249,1,328.2,1,Lost
14748,29,10,3152.32,3,Champions
14749,480,1,310.15,1,Lost
14750,736,1,112.03,1,Lost
14751,684,2,126.45,1,Lost
14752,44,1,389.64000000000004,2,At Risk
14753,87,2,869.51,2,At Risk
14754,45,6,1550.48,0,Loyal
14755,10,25,9972.550000000001,3,Champions
14756,15,3,2653.76,2,At Risk
14757,75,1,420.5,1,Lost
14758,145,7,2864.9700000000003,0,Loyal
14759,5,3,1625.97,2,At Risk
14760,297,1,89.2,1,Lost
14761,59,3,447.92,2,At Risk
14762,264,2,417.57,1,Lost
14764,47,1,278.3,2,At Risk
14765,29,3,254.11,2,At Risk
14766,8,11,6556.13,3,Champions
14767,474,1,382.81,1,Lost
14768,17,2,192.60000000000002,2,At Risk
14769,3,17,15771.880000000001,3,Champions
14770,232,8,3637.6400000000003,0,Loyal
14771,621,2,594.62,1,Lost
14772,112,1,139.26,1,Lost
14773,593,1,140.55,1,Lost
14774,529,1,241.45000000000002,1,Lost
14775,58,3,1418.46,0,Loyal
14776,51,15,3708.2999999999997,3,Champions
14777,404,1,307.56,1,Lost
14778,127,2,730.86,0,Loyal
14779,281,3,386.15,1,Lost
14780,55,2,447.68,2,At Risk
14782,320,1,200.10000000000002,1,Lost
14783,659,1,307.3,1,Lost
14784,26,3,449.93,2,At Risk
14785,10,2,77.4,2,At Risk
14786,550,1,90.96,1,Lost
14787,471,1,110.65,1,Lost
14788,7,3,1156.32,2,At Risk
14789,29,1,197.64,2,At Risk
14790,17,10,2526.62,3,Champions
14791,607,1,303.63,1,Lost
14792,64,1,6.2,1,Lost
14793,21,2,625.9,2,At Risk
14794,3,10,1953.9,3,Champions
14795,166,1,131.45000000000002,1,Lost
14796,1,27,10889.64,3,Champions
14797,507,1,300.31,1,Lost
14798,53,8,724.31,0,Loyal
14799,51,2,338.15000000000003,2,At Risk
14800,48,17,7774.32,3,Champions
14801,61,1,193.14,1,Lost
14802,438,2,1502.98,0,Loyal
14803,162,3,845.5500000000001,0,Loyal
14804,9,1,353.27,2,At Risk
14805,15,7,1104.64,2,At Risk
14806,75,2,303.43,1,Lost
14807,391,2,519.29,1,Lost
14808,40,8,2741.17,3,Champions
14809,621,2,686.76,1,Lost
14810,41,13,2537.02,3,Champions
14811,387,1,170.5,1,Lost
14812,599,1,185.8,1,Lost
14813,370,4,1090.87,0,Loyal
14814,581,1,160.46,1,Lost
14815,37,2,778.5,2,At Risk
14816,197,1,271.85,1,Lost
14817,200,7,3959.86,0,Loyal
14818,74,6,1170.41,0,Loyal
14819,64,4,470.16,2,At Risk
14820,21,9,1274.76,3,Champions
14821,367,7,1286.45,0,Loyal
14822,485,1,157.7,1,Lost
14823,180,3,321.43,1,Lost
14824,10,10,4022.9100000000003,3,Champions
14825,4,24,4925.08,3,Champions
14826,582,2,385.2,1,Lost
14827,665,1,0.0,1,Lost
14828,197,13,9839.460000000001,3,Champions
14829,29,7,1692.84,2,At Risk
14830,53,1,197.13,1,Lost
14831,680,3,1676.57,0,Loyal
14832,630,1,322.69,1,Lost
14833,499,1,94.8,1,Lost
14834,18,7,2206.16,3,Champions
14835,529,2,297.0,1,Lost
14836,10,3,102.45,2,At Risk
14837,90,9,3460.32,0,Loyal
14838,423,2,773.6700000000001,1,Lost
14839,418,3,915.28,0,Loyal
14840,268,2,362.71000000000004,1,Lost
14841,53,14,7163.0,3,Champions
14842,44,4,2824.69,0,Loyal
14843,437,1,211.8,1,Lost
14844,64,10,6702.43,3,Champions
14845,600,1,150.0,1,Lost
14846,427,1,437.4,1,Lost
14847,149,3,1348.95,0,Loyal
14848,405,1,310.56,1,Lost
14849,22,43,15763.45,3,Champions
14850,312,7,1794.01,0,Loyal
14851,23,3,829.41,2,At Risk
14852,58,18,6147.18,3,Champions
14853,24,5,1376.87,2,At Risk
14854,78,11,4322.86,3,Champions
14855,119,7,6520.3,0,Loyal
14856,36,3,1311.38,2,At Risk
14857,60,7,3651.851,0,Loyal
14858,506,1,180.75,1,Lost
14859,13,5,1705.64,2,At Risk
14860,19,1,170.32,2,At Risk
14861,52,10,1380.73,0,Loyal
14862,26,2,841.2,2,At Risk
14863,29,1,266.76,2,At Risk
14865,7,4,129.72,2,At Risk
14866,11,19,20850.22,3,Champions
14867,186,16,2952.06,0,Loyal
14868,3,12,4184.01,3,Champions
14869,9,6,2804.2400000000002,3,Champions
14870,262,6,1838.95,0,Loyal
14871,3,9,1258.97,3,Champions
14872,484,3,816.6,0,Loyal
14873,210,2,854.13,0,Loyal
14874,535,1,116.18,1,Lost
14875,108,3,2862.4,0,Loyal
14876,521,2,256.7,1,Lost
14877,418,2,437.0,1,Lost
14878,13,25,4105.24,3,Champions
14879,685,1,185.06,1,Lost
14880,77,3,706.19,2,At Risk
14881,20,1,255.4,2,At Risk
14882,27,14,3628.15,3,Champions
14883,19,6,761.59,2,At Risk
14884,669,1,120.6,1,Lost
14885,132,3,1598.12,0,Loyal
14886,253,1,364.8,1,Lost
14887,79,1,1862.0,2,At Risk
14888,207,1,369.2,1,Lost
14889,336,1,135.9,1,Lost
14890,254,3,817.25,0,Loyal
14891,148,4,1106.73,0,Loyal
14892,691,1,202.35000000000002,1,Lost
14893,10,3,1809.6100000000001,2,At Risk
14894,85,3,1492.81,0,Loyal
14895,8,38,25119.54,3,Champions
14896,205,8,2092.42,0,Loyal
14897,8,8,3140.54,3,Champions
14898,23,14,3507.81,3,Champions
14899,395,1,1384.88,1,Lost
14900,522,1,13.919999999999998,1,Lost
14901,11,12,2289.65,3,Champions
14902,26,3,1035.6200000000001,2,At Risk
14903,21,5,2810.63,2,At Risk
14904,2,4,1640.64,2,At Risk
14905,158,8,1971.39,0,Loyal
14906,445,1,68.44,1,Lost
14907,3,16,6165.79,3,Champions
14908,74,2,381.9,2,At Risk
14909,437,3,1404.68,0,Loyal
14910,3,4,434.35,2,At Risk
14911,1,398,295972.63,3,Champions
14912,17,6,1889.25,2,At Risk
14913,36,8,4073.13,3,Champions
14915,91,11,1811.25,0,Loyal
14916,71,8,3042.95,0,Loyal
14917,597,2,1123.75,0,Loyal
14918,116,9,5955.81,0,Loyal
14919,539,1,359.35,1,Lost
14920,213,3,1607.17,0,Loyal
14921,30,2,1316.07,2,At Risk
14922,394,2,843.74,1,Lost
14923,51,1,749.1,2,At Risk
14924,246,3,931.01,0,Loyal
14926,382,2,359.4,1,Lost
14927,397,1,308.2,1,Lost
14928,628,1,223.91000000000003,1,Lost
14929,32,2,836.69,2,At Risk
14930,109,6,5246.63,0,Loyal
14931,5,5,1257.68,2,At Risk
14932,366,2,1029.66,0,Loyal
14933,444,4,1770.0,0,Loyal
14934,82,5,3503.5,0,Loyal
14935,297,2,2849.83,0,Loyal
14936,34,12,12410.81,3,Champions
14937,57,3,1621.88,0,Loyal
14938,562,2,2322.43,0,Loyal
14940,418,2,531.49,1,Lost
14941,579,1,182.1,1,Lost
14942,402,4,746.56,0,Loyal
14943,663,1,107.62,1,Lost
14944,30,19,9784.67,3,Champions
14945,414,1,179.4,1,Lost
14946,14,1,100.9,2,At Risk
14947,72,6,1049.79,0,Loyal
14948,23,6,1101.97,2,At Risk
14949,469,4,515.0,0,Loyal
14950,19,1,371.2,2,At Risk
14951,79,1,311.69,1,Lost
14952,60,32,17629.35,3,Champions
14953,25,4,1013.77,2,At Risk
14954,12,2,503.44,2,At Risk
14955,733,1,163.77,1,Lost
14956,421,1,1325.0,1,Lost
14957,253,2,333.29,1,Lost
14958,147,6,957.94,0,Loyal
14959,64,4,695.42,2,At Risk
14960,8,2,221.27,2,At Risk
14961,11,22,16410.15,3,Champions
14962,271,4,366.91,1,Lost
14963,10,12,3164.48,3,Champions
14964,247,1,206.21,1,Lost
14965,96,2,599.0,2,At Risk
14966,15,6,1115.84,2,At Risk
14967,50,6,1982.6100000000001,0,Loyal
14968,30,2,504.99,2,At Risk
14969,704,1,906.23,1,Lost
14970,68,12,4919.35,3,Champions
14971,35,3,1116.57,2,At Risk
14972,128,2,145.07,1,Lost
14973,107,3,1314.45,0,Loyal
14974,37,1,114.39,1,Lost
14975,57,2,472.39,2,At Risk
14976,57,7,790.86,0,Loyal
14977,726,1,31.93,1,Lost
14978,72,10,3142.14,0,Loyal
14979,735,1,439.46000000000004,1,Lost
14980,737,1,150.68,1,Lost
14981,246,2,372.92,1,Lost
14982,572,1,237.78,1,Lost
14983,689,1,183.20000000000002,1,Lost
14984,19,6,1271.41,2,At Risk
14985,198,2,296.75,1,Lost
14986,376,2,566.9,1,Lost
14987,16,8,1713.85,3,Champions
14988,212,7,2066.6,0,Loyal
14989,662,1,342.4,1,Lost
14990,612,2,305.42,1,Lost
14991,430,1,314.67,1,Lost
14992,442,1,210.5,1,Lost
14993,564,1,36.13,1,Lost
14994,382,5,960.63,0,Loyal
14995,39,2,233.23000000000002,2,At Risk
14996,481,2,442.28999999999996,1,Lost
14997,46,4,776.6,2,At Risk
14998,170,4,770.73,0,Loyal
14999,593,1,129.48000000000002,1,Lost
15000,48,1,490.52,2,At Risk
15001,394,2,230.85999999999999,1,Lost
15002,116,9,4817.28,0,Loyal
15003,473,6,1060.7,0,Loyal
15004,147,1,1246.32,1,Lost
15005,16,56,14106.2,3,Champions
15006,51,2,825.14,2,At Risk
15007,159,1,156.91,1,Lost
15008,480,2,360.0,1,Lost
15009,12,3,1261.78,2,At Risk
15010,36,1,308.94,2,At Risk
15011,396,2,416.6,1,Lost
15012,54,3,860.62,2,At Risk
15013,488,10,1641.3,0,Loyal
15014,43,2,260.17,2,At Risk
15015,501,13,2365.02,0,Loyal
15016,173,5,630.3,0,Loyal
15017,34,1,125.58,2,At Risk
15018,39,3,607.46,2,At Risk
15019,267,1,266.0,1,Lost
15020,379,1,203.42,1,Lost
15021,9,12,2783.83,3,Champions
15022,12,5,1186.09,2,At Risk
15023,3,20,12170.68,3,Champions
15024,10,16,4075.51,3,Champions
15025,33,2,1013.09,2,At Risk
15026,80,5,1061.6100000000001,0,Loyal
15027,31,10,3195.6,3,Champions
15028,8,6,1157.71,2,At Risk
15029,620,1,365.1,1,Lost
15030,72,8,1979.91,0,Loyal
15031,4,14,3156.58,3,Champions
15032,256,8,13780.65,0,Loyal
15033,5,10,2586.67,3,Champions
15034,16,14,8313.4,3,Champions
15035,90,1,252.73000000000002,1,Lost
15036,72,3,465.55,2,At Risk
15037,376,2,402.51,1,Lost
15038,59,9,1309.86,0,Loyal
15039,10,93,40031.43,3,Champions
15040,542,1,7.49,1,Lost
15041,170,2,294.02,1,Lost
15042,199,2,315.45,1,Lost
15043,31,6,2873.8,0,Loyal
15044,19,35,16204.33,3,Champions
15045,152,2,735.66,0,Loyal
15046,9,25,7812.39,3,Champions
15047,270,1,343.62,1,Lost
15048,65,4,482.75,2,At Risk
15049,274,1,121.17000000000002,1,Lost
15050,25,5,4193.79,3,Champions
15051,23,9,3935.16,3,Champions
15052,319,1,215.78,1,Lost
15053,5,3,697.79,2,At Risk
15054,12,2,302.1,2,At Risk
15055,475,3,560.07,1,Lost
15056,520,1,133.45,1,Lost
15057,275,5,3255.96,0,Loyal
15058,25,16,3410.03,3,Champions
15059,41,19,3523.57,3,Champions
15060,8,4,303.09000000000003,2,At Risk
15061,4,127,137818.52,3,Champions
15062,71,8,2585.62,0,Loyal
15063,213,1,370.79999999999995,1,Lost
15064,410,4,1254.41,0,Loyal
15065,38,5,3326.86,0,Loyal
15066,53,1,893.59,2,At Risk
15067,78,5,3877.88,0,Loyal
15068,46,4,1176.85,2,At Risk
15069,179,1,1109.53,1,Lost
15070,373,3,843.25,0,Loyal
15071,94,4,1455.5600000000002,0,Loyal
15072,479,1,187.52,1,Lost
15073,10,8,2788.02,3,Champions
15074,105,3,1566.33,0,Loyal
15075,78,1,773.03,2,At Risk
15076,173,3,1447.74,0,Loyal
15077,495,2,2428.08,0,Loyal
15078,7,53,17761.88,3,Champions
15079,213,11,3767.35,0,Loyal
15080,428,2,546.25,1,Lost
15081,22,12,1965.72,3,Champions
15082,669,1,93.35000000000001,1,Lost
15083,257,1,88.2,1,Lost
15084,380,2,965.1999999999999,0,Loyal
15085,730,1,347.54,1,Lost
15086,565,2,218.53,1,Lost
15087,282,1,306.94,1,Lost
15088,21,2,1160.07,2,At Risk
15089,10,6,2420.84,3,Champions
15090,308,1,381.32,1,Lost
15091,68,3,1046.6100000000001,0,Loyal
15092,215,3,776.46,0,Loyal
15093,18,23,14326.11,3,Champions
15094,463,2,83.0,1,Lost
15095,104,10,3141.64,0,Loyal
15096,43,1,219.39000000000001,2,At Risk
15097,4,3,908.35,2,At Risk
15098,182,3,39916.5,0,Loyal
15099,84,1,410.48,1,Lost
15100,334,7,2894.7,0,Loyal
15101,9,6,1477.94,2,At Risk
15102,531,2,554.67,1,Lost
15103,31,2,703.36,2,At Risk
15104,197,2,1027.44,0,Loyal
15105,18,9,3094.91,3,Champions
15106,18,5,1422.52,2,At Risk
15107,311,9,940.35,0,Loyal
15108,142,4,1300.25,0,Loyal
15109,246,3,983.1,0,Loyal
15110,24,6,1505.8500000000001,2,At Risk
15111,29,5,2730.87,2,At Risk
15112,611,1,209.4,1,Lost
15113,10,3,3609.33,2,At Risk
15114,30,12,3400.12,3,Champions
15115,18,2,531.85,2,At Risk
15116,18,4,1352.75,2,At Risk
15117,15,8,2485.97,3,Champions
15118,134,1,244.8,1,Lost
15119,246,1,266.4,1,Lost
15120,134,1,358.82,1,Lost
15121,50,2,457.72,2,At Risk
15122,114,11,4497.47,0,Loyal
15123,7,5,4656.17,3,Champions
15124,23,4,450.82,2,At Risk
15125,25,24,17024.87,3,Champions
15126,537,2,449.49,1,Lost
15127,66,2,711.5,2,At Risk
15128,60,5,1783.68,0,Loyal
15129,50,23,6860.18,3,Champions
15130,170,1,330.11,1,Lost
15131,395,1,80.28,1,Lost
15132,18,5,977.9300000000001,2,At Risk
15133,128,5,1806.9,0,Loyal
15134,15,10,1596.29,3,Champions
15135,239,2,305.68,1,Lost
15136,3,4,1286.7,2,At Risk
15137,521,2,823.4,1,Lost
15138,394,1,502.52,1,Lost
15139,240,2,178.96,1,Lost
15140,52,8,3243.69,0,Loyal
15141,458,7,1388.47,0,Loyal
15142,46,6,2619.92,0,Loyal
15143,226,2,563.63,1,Lost
15144,8,29,12160.31,3,Champions
15145,4,4,1194.73,2,At Risk
15146,165,2,1327.16,0,Loyal
15147,240,1,623.5,1,Lost
15148,11,1,301.29,2,At Risk
15149,134,5,1554.6100000000001,0,Loyal
15150,17,13,9001.08,3,Champions
15151,423,2,2085.61,0,Loyal
15152,10,14,5263.83,3,Champions
15153,31,1,329.25,2,At Risk
15154,75,3,1388.41,0,Loyal
15155,383,1,383.96999999999997,1,Lost
15156,1,3,961.49,2,At Risk
15157,4,5,2654.11,2,At Risk
15158,45,2,606.02,2,At Risk
15159,2,34,22116.73,3,Champions
15160,357,4,589.27,0,Loyal
15161,388,1,119.92,1,Lost
15162,731,1,312.9,1,Lost
15163,18,2,304.47,2,At Risk
15164,69,9,2068.92,0,Loyal
15165,373,1,975.5,1,Lost
15166,468,1,167.16,1,Lost
15167,321,5,1659.67,0,Loyal
15168,26,1,106.56,2,At Risk
15169,382,2,569.22,1,Lost
15170,407,1,81.15,1,Lost
15171,331,1,1289.5,1,Lost
15172,9,5,1624.05,2,At Risk
15173,381,7,1494.6,0,Loyal
15174,323,2,481.46,1,Lost
15175,72,1,224.14,1,Lost
15176,668,1,988.0400000000001,1,Lost
15177,426,1,948.9300000000001,1,Lost
15178,260,1,40.5,1,Lost
15179,18,13,7491.92,3,Champions
15180,367,3,904.4300000000001,0,Loyal
15181,66,5,1200.2,0,Loyal
15182,154,11,2998.952,0,Loyal
15183,548,3,639.93,1,Lost
15184,29,4,689.95,2,At Risk
15185,70,1,310.62,1,Lost
15186,14,5,1403.2,2,At Risk
15187,2,16,4777.18,3,Champions
15188,725,1,310.43,1,Lost
15189,1,46,17524.38,3,Champions
15190,434,1,834.4399999999999,1,Lost
15191,463,3,588.05,1,Lost
15192,120,5,1981.39,0,Loyal
15193,61,1,499.32,2,At Risk
15194,3,28,12427.69,3,Champions
15195,3,1,3861.0,2,At Risk
15196,433,2,316.25,1,Lost
15197,11,6,1877.51,2,At Risk
15198,92,5,571.35,0,Loyal
15199,59,10,3122.4,3,Champions
15200,495,1,549.0500000000001,1,Lost
15201,87,7,1842.95,0,Loyal
15202,420,3,6001.49,0,Loyal
15203,26,15,4400.18,3,Champions
15204,357,1,316.58,1,Lost
15205,85,2,653.24,2,At Risk
15206,10,4,420.3,2,At Risk
15207,416,3,683.92,0,Loyal
15208,1,6,970.52,2,At Risk
15209,730,1,178.98000000000002,1,Lost
15210,225,3,1176.19,0,Loyal
15211,60,2,1277.48,2,At Risk
15212,241,2,208.28,1,Lost
15213,319,2,328.35,1,Lost
15214,2,8,1661.44,3,Champions
15215,47,7,2422.4300000000003,0,Loyal
15216,88,2,486.09000000000003,2,At Risk
15217,563,1,426.24,1,Lost
15218,11,22,11516.57,3,Champions
15219,176,2,685.45,1,Lost
15220,52,6,1778.96,0,Loyal
15221,366,4,2465.45,0,Loyal
15222,319,11,3550.91,0,Loyal
15223,226,5,1417.95,0,Loyal
15224,358,5,871.36,0,Loyal
15225,234,1,409.40000000000003,1,Lost
15226,311,1,154.41,1,Lost
15227,37,9,2488.4900000000002,3,Champions
15228,66,6,5580.27,0,Loyal
15229,586,1,160.5,1,Lost
15230,239,2,429.6,1,Lost
15231,621,1,250.26000000000002,1,Lost
15232,113,2,612.06,1,Lost
15233,401,1,59.400000000000006,1,Lost
15234,277,1,197.0,1,Lost
15235,218,16,2937.81,0,Loyal
15236,299,1,321.05,1,Lost
15237,2,4,1412.32,2,At Risk
15238,29,3,1071.99,2,At Risk
15239,10,2,780.59,2,At Risk
15240,45,12,4459.9800000000005,3,Champions
15241,67,11,3050.16,3,Champions
15242,422,1,302.04,1,Lost
15243,74,2,927.28,2,At Risk
15244,65,3,912.08,2,At Risk
15245,134,8,4610.84,0,Loyal
15246,238,3,780.4,0,Loyal
15247,122,3,976.06,0,Loyal
15248,411,3,1893.93,0,Loyal
15249,32,18,9266.0,3,Champions
15250,641,1,60.0,1,Lost
15251,9,21,20324.54,3,Champions
15252,36,5,2103.41,0,Loyal
15253,16,8,2055.09,3,Champions
15254,127,3,1088.35,0,Loyal
15255,67,9,3729.42,0,Loyal
15256,149,2,170.4,1,Lost
15257,283,2,685.9,1,Lost
15258,169,2,623.16,1,Lost
15259,513,4,1182.3799999999999,0,Loyal
15260,100,25,9188.23,3,Champions
15261,135,4,1508.0,0,Loyal
15262,324,3,418.82,1,Lost
15263,107,1,156.51,1,Lost
15264,64,2,848.4,2,At Risk
15265,151,4,3345.64,0,Loyal
15266,338,5,852.21,0,Loyal
15267,22,5,1717.36,2,At Risk
15268,479,3,961.9000000000001,0,Loyal
15269,24,3,1225.3600000000001,2,At Risk
15270,16,21,8524.86,3,Champions
15271,7,24,4709.54,3,Champions
15272,57,6,2085.48,0,Loyal
15273,600,1,228.96,1,Lost
15274,4,2,716.57,2,At Risk
15275,38,1,615.14,2,At Risk
15276,66,4,649.53,2,At Risk
15277,47,2,476.34000000000003,2,At Risk
15278,562,4,496.16,0,Loyal
15279,355,5,1580.54,0,Loyal
15280,172,3,406.21999999999997,1,Lost
15281,59,16,8543.57,3,Champions
15282,570,1,348.59,1,Lost
15283,390,3,148.32999999999998,1,Lost
15284,500,1,24.75,1,Lost
15285,408,1,94.92,1,Lost
15286,50,1,240.55,2,At Risk
15287,22,5,856.03,2,At Risk
15288,43,10,3883.13,3,Champions
15289,29,5,1593.09,2,At Risk
15290,5,26,10496.28,3,Champions
15291,26,40,13846.56,3,Champions
15292,201,1,180.94,1,Lost
15293,666,1,247.5,1,Lost
15294,411,1,233.35,1,Lost
15295,654,1,217.23999999999998,1,Lost
15296,51,12,10342.83,3,Champions
15297,10,3,641.94,2,At Risk
15298,2,23,9459.37,3,Champions
15299,67,10,7991.54,3,Champions
15300,64,1,496.44,2,At Risk
15301,51,17,7603.4400000000005,3,Champions
15302,730,1,308.0,1,Lost
15303,290,3,1224.18,0,Loyal
15304,61,9,919.55,0,Loyal
15305,555,1,93.6,1,Lost
15306,64,9,3484.73,0,Loyal
15307,96,1,205.3,1,Lost
15308,274,1,310.47,1,Lost
15309,611,4,797.96,0,Loyal
15310,479,1,1634.64,1,Lost
15311,1,208,116771.16,3,Champions
15312,75,12,2930.19,3,Champions
15313,110,1,52.0,1,Lost
15314,199,3,820.45,0,Loyal
15315,64,2,570.5,2,At Risk
15316,327,1,165.0,1,Lost
15317,677,1,129.75,1,Lost
15318,4,1,312.62,2,At Risk
15319,284,1,204.5,1,Lost
15320,44,1,267.13,2,At Risk
15321,71,12,6709.7300000000005,3,Champions
15322,86,2,1390.86,0,Loyal
15323,563,3,434.6,1,Lost
15324,701,1,140.22000000000003,1,Lost
15325,104,8,1602.01,0,Loyal
15326,334,5,1700.52,0,Loyal
15327,53,1,208.75,1,Lost
15328,408,1,107.24,1,Lost
15329,39,11,2984.33,3,Champions
15330,32,2,714.9599999999999,2,At Risk
15331,500,3,767.91,0,Loyal
15332,366,6,6553.74,0,Loyal
15333,208,1,1028.56,1,Lost
15334,157,3,351.67,1,Lost
15335,54,1,173.97,1,Lost
15336,402,1,240.5,1,Lost
15337,411,1,373.02,1,Lost
15338,677,1,283.43,1,Lost
15339,66,7,1827.84,0,Loyal
15340,562,1,105.5,1,Lost
15341,81,2,2402.72,0,Loyal
15342,130,1,406.09000000000003,1,Lost
15343,87,1,364.5,1,Lost
15344,1,3,563.94,2,At Risk
15345,46,1,393.54,2,At Risk
15346,333,3,596.12,0,Loyal
15347,366,4,1363.6,0,Loyal
15348,72,1,158.04,1,Lost
15349,158,2,473.81,1,Lost
15350,373,2,663.25,1,Lost
15351,12,10,3738.29,3,Champions
15352,549,1,114.95,1,Lost
15353,255,7,3175.95,0,Loyal
15354,603,3,284.4,1,Lost
15355,29,2,277.05,2,At Risk
15356,31,13,3464.95,3,Champions
15358,5,42,17050.41,3,Champions
15359,663,8,181.35,1,Lost
15360,40,1,427.93,2,At Risk
15361,362,4,689.07,0,Loyal
15362,449,2,613.08,1,Lost
15363,373,2,1004.11,0,Loyal
15364,96,2,913.19,0,Loyal
15365,26,13,4557.13,3,Champions
15366,75,7,2389.08,0,Loyal
15367,57,11,5081.33,3,Champions
15368,21,2,722.74,2,At Risk
15369,492,11,6251.26,0,Loyal
15370,41,8,3739.01,3,Champions
15371,662,1,59.400000000000006,1,Lost
15372,137,8,6017.0599999999995,0,Loyal
15373,8,17,3421.39,3,Champions
15374,129,2,307.32,1,Lost
15375,690,1,60.959999999999994,1,Lost
15376,40,3,1233.3600000000001,2,At Risk
15377,383,4,1211.75,0,Loyal
15378,463,2,246.5,1,Lost
15379,169,8,4877.84,0,Loyal
15380,9,11,3479.06,3,Champions
15381,214,5,1890.57,0,Loyal
15382,15,12,13733.550000000001,3,Champions
15384,170,4,2027.79,0,Loyal
15385,40,3,942.08,2,At Risk
15386,186,1,394.14,1,Lost
15387,492,1,468.65,1,Lost
15388,270,1,140.54,1,Lost
15389,172,5,2733.8,0,Loyal
15390,396,2,1216.66,0,Loyal
15391,584,1,289.87,1,Lost
15392,5,7,2911.62,3,Champions
15393,16,5,891.34,2,At Risk
15394,10,11,5286.8,3,Champions
15395,326,1,107.45,1,Lost
15396,113,2,796.38,0,Loyal
15397,290,1,94.0,1,Lost
15398,16,2,1345.53,2,At Risk
15399,1,3,815.77,2,At Risk
15400,92,8,1302.3,0,Loyal
15401,452,2,216.95,1,Lost
15402,149,6,1830.54,0,Loyal
15403,492,2,170.88,1,Lost
15404,376,1,257.06,1,Lost
15405,189,2,659.84,1,Lost
15406,31,4,975.87,2,At Risk
15407,34,4,1056.44,2,At Risk
15408,264,1,267.18,1,Lost
15409,721,1,131.25,1,Lost
15410,84,10,4685.72,3,Champions
15411,26,4,1358.88,2,At Risk
15412,171,1,190.53,1,Lost
15413,692,5,6798.72,0,Loyal
